code,level,section,chapter
2H3G3_176,4.0,2H3F7,math_12_geometry_C3
2H3G3_177,4.0,2H3F9,math_12_geometry_C3
2H3G3_173,4.0,2H3F9,math_12_geometry_C3
2H3G3_185,4.0,2H3F3,math_12_geometry_C3
2H3G3_23,4.0,2H3F1,math_12_geometry_C3
2H3G3_88,4.0,2H3F7,math_12_geometry_C3
2H3G3_95,4.0,2H3F6,math_12_geometry_C3
2H3G3_113,4.0,2H3F3,math_12_geometry_C3
2H3G3_184,4.0,2H3F3,math_12_geometry_C3
2H1G3_129,4.0,2D1X3,math_12_algebra_C1
2H1F4_62,4.0,2H1F4,math_12_geometry_C1
2H3G3_174,4.0,2H3F4,math_12_geometry_C3
2D2X7_4,4.0,2D2X7,math_12_algebra_C2
2H3G3_15,4.0,2H3F7,math_12_geometry_C3
2H2F5_46,4.0,2H2F3,math_12_geometry_C2
2H3G3_45,4.0,2H3F6,math_12_geometry_C3
2H3G3_52,4.0,2H3F4,math_12_geometry_C3
2H3G3_54,4.0,2H3F9,math_12_geometry_C3
2H3G3_102,4.0,2H3F1,math_12_geometry_C3
2D1G1_51,4.0,2D1X1,math_12_algebra_C1
2H3G3_139,4.0,2H3F9,math_12_geometry_C3
2H1G3_139,4.0,2H1F3,math_12_geometry_C1
2H1G3_136,4.0,2H1F3,math_12_geometry_C1
2H3G3_171,4.0,2H3F9,math_12_geometry_C3
2H3G3_182,4.0,2H3F2,math_12_geometry_C3
2H1G3_141,4.0,2D1X3,math_12_algebra_C1
2H1G3_156,4.0,2H3F5,math_12_geometry_C3
2H1G3_132,4.0,2H1F5,math_12_geometry_C1
2H3G3_69,4.0,2H3F7,math_12_geometry_C3
2D3G2_127,4.0,2D3X2,math_12_algebra_C3
2D4G1_10,4.0,2D4F2,math_12_algebra_C4
2H2G2_85,4.0,2H2F3,math_12_geometry_C2
2H2G2_75,4.0,2H3F2,math_12_geometry_C3
2H2G2_50,4.0,2H2F3,math_12_geometry_C2
2D1G5_297,4.0,2D2X6,math_12_algebra_C2
2D1G5_294,4.0,2D1X6,math_12_algebra_C1
2D1G5_262,4.0,2D1X3,math_12_algebra_C1
2D1G5_253,4.0,2D1X1,math_12_algebra_C1
2D1G5_198,4.0,2D1X6,math_12_algebra_C1
2H2G2_29,4.0,2H2F3,math_12_geometry_C2
2H2G2_2,4.0,2H2F1,math_12_geometry_C2
2H2G1_44,4.0,2H2F2,math_12_geometry_C2
1D2X5_108,4.0,1D2X5,math_11_algebra_C2
2H2G2_87,4.0,2H3F9,math_12_geometry_C3
1D2X5_109,4.0,1D2X5,math_11_algebra_C2
2D1G5_269,4.0,2D1X2,math_12_algebra_C1
2D1G5_261,4.0,2D1X6,math_12_algebra_C1
2D1G5_254,4.0,2D1X5,math_12_algebra_C1
2D1G5_231,4.0,2D1X6,math_12_algebra_C1
2D1G5_230,4.0,2D1X5,math_12_algebra_C1
2D1G5_209,4.0,2D1X2,math_12_algebra_C1
2H2G1_22,4.0,2H2F2,math_12_geometry_C2
2H2G1_28,4.0,2H2F1,math_12_geometry_C2
2H2G1_41,4.0,2H2F2,math_12_geometry_C2
2H2G1_42,4.0,2H2F2,math_12_geometry_C2
2H2G1_46,4.0,2H2F1,math_12_geometry_C2
2H2G2_17,4.0,2H2F3,math_12_geometry_C2
2D1G5_276,4.0,2D1X7,math_12_algebra_C1
2H2G2_34,4.0,2H2F3,math_12_geometry_C2
1D2X5_107,4.0,1D2X5,math_11_algebra_C2
1D3X4_74,4.0,1D3X4,math_11_algebra_C3
2H2G2_42,4.0,2H2F1,math_12_geometry_C2
2D1G5_306,4.0,2D1X2,math_12_algebra_C1
2D1G5_293,4.0,2D1X6,math_12_algebra_C1
2D1G5_272,4.0,2D1X1,math_12_algebra_C1
2D1G5_248,4.0,2D1X1,math_12_algebra_C1
2D1G5_202,4.0,2D1X3,math_12_algebra_C1
2H2G2_45,4.0,2H2F1,math_12_geometry_C2
2H2G2_52,4.0,2H2F3,math_12_geometry_C2
2H2G2_62,4.0,2H2F3,math_12_geometry_C2
2H2G2_83,4.0,2H2F3,math_12_geometry_C2
1D2X5_104,4.0,1D2X5,math_11_algebra_C2
1D2X5_105,4.0,1D2X5,math_11_algebra_C2
1D3X4_73,4.0,1D3X4,math_11_algebra_C3
1D2X5_106,4.0,1D2X5,math_11_algebra_C2
1D3X4_79,4.0,1D3X4,math_11_algebra_C3
2D1G5_299,4.0,2D1X6,math_12_algebra_C1
2D1G5_285,4.0,2D1X6,math_12_algebra_C1
2D1G5_283,4.0,2D1X6,math_12_algebra_C1
2D1G5_266,4.0,2D1X7,math_12_algebra_C1
2D1G5_263,4.0,2D1X2,math_12_algebra_C1
2D1G5_258,4.0,2D1X6,math_12_algebra_C1
2D1G5_255,4.0,2D1X7,math_12_algebra_C1
1D3X4_78,4.0,1D3X4,math_11_algebra_C3
1D3X4_77,4.0,1D3X4,math_11_algebra_C3
1D3X4_76,4.0,1D3X4,math_11_algebra_C3
1D3X4_75,4.0,1D3X4,math_11_algebra_C3
1D3X4_80,4.0,1D3X4,math_11_algebra_C3
2H2G2_39,4.0,2H2F3,math_12_geometry_C2
2D1G5_221,4.0,2D3X3,math_12_algebra_C3
2H2G2_44,4.0,2H2F3,math_12_geometry_C2
2D1G5_216,4.0,2D1X2,math_12_algebra_C1
2D1G5_205,4.0,2D1X5,math_12_algebra_C1
2D1G5_203,4.0,2D1X6,math_12_algebra_C1
2D1G5_300,4.0,2D1X6,math_12_algebra_C1
2D1G5_298,4.0,2D1X6,math_12_algebra_C1
2D1G5_286,4.0,2D1X6,math_12_algebra_C1
2D1G5_265,4.0,2D1X5,math_12_algebra_C1
2D1G5_239,4.0,2D1X4,math_12_algebra_C1
2D1G5_238,4.0,2D1X5,math_12_algebra_C1
2D1G5_218,4.0,2D3X3,math_12_algebra_C3
2D1G5_212,4.0,2D1X7,math_12_algebra_C1
2D1G5_208,4.0,2D1X2,math_12_algebra_C1
2D1G5_224,4.0,2D1X6,math_12_algebra_C1
2D1G5_201,4.0,2D1X1,math_12_algebra_C1
1D3X4_58,4.0,1D3X4,math_11_algebra_C3
1D3X4_57,4.0,1D3X4,math_11_algebra_C3
1D3X4_56,4.0,1D3X4,math_11_algebra_C3
1D3X4_55,4.0,1D3X4,math_11_algebra_C3
2H2G2_68,4.0,2H2F1,math_12_geometry_C2
2H2G2_59,4.0,2H2F3,math_12_geometry_C2
2H2G2_54,4.0,2H2F3,math_12_geometry_C2
2H2G2_48,4.0,2H2F3,math_12_geometry_C2
2H2G2_21,4.0,2H2F3,math_12_geometry_C2
2H2G1_21,4.0,2H2F2,math_12_geometry_C2
2H2G1_32,4.0,2H2F2,math_12_geometry_C2
2D1G5_303,4.0,2D1X1,math_12_algebra_C1
1D3X4_59,4.0,1D3X4,math_11_algebra_C3
2D1G5_204,4.0,2D1X6,math_12_algebra_C1
2D1G5_225,4.0,2D1X2,math_12_algebra_C1
2D1G5_250,4.0,2D1X6,math_12_algebra_C1
2H2G2_56,4.0,2H2F3,math_12_geometry_C2
2H2G2_60,4.0,2H2F3,math_12_geometry_C2
2H2G2_70,4.0,2H2F1,math_12_geometry_C2
2H2G2_72,4.0,2H2F3,math_12_geometry_C2
2H2G2_76,4.0,2H2F3,math_12_geometry_C2
2H2G2_71,4.0,2H2F3,math_12_geometry_C2
2H2G2_46,4.0,2H2F3,math_12_geometry_C2
2H2G2_41,4.0,2H2F3,math_12_geometry_C2
2D1G5_305,4.0,2D1X2,math_12_algebra_C1
2D1G5_296,4.0,2D1X6,math_12_algebra_C1
2D1G5_275,4.0,2D1X3,math_12_algebra_C1
2D1G5_274,4.0,2D1X7,math_12_algebra_C1
2D1G5_233,4.0,2D1X6,math_12_algebra_C1
2D1G5_268,4.0,2D1X3,math_12_algebra_C1
2D1G5_251,4.0,2D1X5,math_12_algebra_C1
2D1G5_220,4.0,2D1X3,math_12_algebra_C1
2D1G5_217,4.0,2D1X6,math_12_algebra_C1
2D1G5_213,4.0,2D1X5,math_12_algebra_C1
2H2G2_32,4.0,2H2F2,math_12_geometry_C2
2H2G2_4,4.0,2H2F3,math_12_geometry_C2
2H2G2_86,4.0,2H2F3,math_12_geometry_C2
2H2G3_1,4.0,2H2F3,math_12_geometry_C2
2D1G5_292,4.0,2D1X5,math_12_algebra_C1
2D1G5_288,4.0,2D1X5,math_12_algebra_C1
2D1G5_287,4.0,2D1X6,math_12_algebra_C1
2D1G5_278,4.0,2D1X6,math_12_algebra_C1
2D1G5_264,4.0,2D1X6,math_12_algebra_C1
2H2G2_37,4.0,2H2F3,math_12_geometry_C2
2H2G2_27,4.0,2H2F1,math_12_geometry_C2
2H2G1_45,4.0,2H2F1,math_12_geometry_C2
2H2G2_31,4.0,2H2F1,math_12_geometry_C2
2H2G2_26,4.0,2H2F3,math_12_geometry_C2
2H2G1_56,4.0,2H2F1,math_12_geometry_C2
2H2G1_31,4.0,2H2F2,math_12_geometry_C2
2H2G1_26,4.0,2H2F1,math_12_geometry_C2
1D4X2_44,4.0,1D4X2,math_11_algebra_C4
1D4X2_43,4.0,1D4X2,math_11_algebra_C4
1D4X2_42,4.0,1D4X2,math_11_algebra_C4
1D4X2_41,4.0,1D4X2,math_11_algebra_C4
1D4X2_40,4.0,1D4X2,math_11_algebra_C4
1D4X2_39,4.0,1D4X2,math_11_algebra_C4
1D4X2_38,4.0,1D4X2,math_11_algebra_C4
2H2G2_33,4.0,2H2F1,math_12_geometry_C2
1D4X2_37,4.0,1D4X2,math_11_algebra_C4
2H2G2_47,4.0,2H2F3,math_12_geometry_C2
2H2G1_34,4.0,2H2F1,math_12_geometry_C2
1D2X5_88,4.0,1D2X5,math_11_algebra_C2
1D2X5_89,4.0,1D2X5,math_11_algebra_C2
2H2G1_2,4.0,2H2F1,math_12_geometry_C2
2H2G1_9,4.0,2H2F2,math_12_geometry_C2
2H2G1_13,4.0,2H2F2,math_12_geometry_C2
2H2G1_5,4.0,2H2F1,math_12_geometry_C2
2H2G1_6,4.0,2H2F1,math_12_geometry_C2
2H2G1_8,4.0,2H2F1,math_12_geometry_C2
2H2G1_4,4.0,2H2F2,math_12_geometry_C2
2H2G1_11,4.0,2H2F1,math_12_geometry_C2
2H2G2_55,4.0,2H2F3,math_12_geometry_C2
2H2G1_3,4.0,2H2F2,math_12_geometry_C2
2H2G2_78,4.0,2H3F9,math_12_geometry_C3
2H2G3_3,4.0,2H1F3,math_12_geometry_C1
2H2G2_84,4.0,2H2F3,math_12_geometry_C2
2H2G2_61,4.0,2H2F3,math_12_geometry_C2
2H2G2_57,4.0,2H2F3,math_12_geometry_C2
2H2G2_28,4.0,2H2F3,math_12_geometry_C2
2H2G2_15,4.0,2H2F3,math_12_geometry_C2
2H2G2_10,4.0,2H2F3,math_12_geometry_C2
2H2G2_9,4.0,2H2F3,math_12_geometry_C2
2H2G2_5,4.0,2H2F3,math_12_geometry_C2
2H2G1_55,4.0,2H2F1,math_12_geometry_C2
2H2G1_49,4.0,2H2F2,math_12_geometry_C2
2H2G1_48,4.0,2H2F1,math_12_geometry_C2
2H2G1_35,4.0,2H2F2,math_12_geometry_C2
2H2G2_88,4.0,2H2F1,math_12_geometry_C2
2D1X5_134,4.0,2D1X5,math_12_algebra_C1
2D1X7_9,4.0,2D1X7,math_12_algebra_C1
2D2X2_126,4.0,2D2X2,math_12_algebra_C2
2D2X2_30,4.0,2D2X2,math_12_algebra_C2
2H2G2_79,4.0,2H2F2,math_12_geometry_C2
2H2G2_66,4.0,2H2F3,math_12_geometry_C2
2H2G2_24,4.0,2H2F3,math_12_geometry_C2
2H2G2_23,4.0,2H2F3,math_12_geometry_C2
2H2G1_29,4.0,2H2F1,math_12_geometry_C2
2H2G1_20,4.0,2H2F2,math_12_geometry_C2
2D2X2_103,4.0,2D2X2,math_12_algebra_C2
2D2X2_132,4.0,2D2X2,math_12_algebra_C2
2D1X5_108,4.0,2D1X5,math_12_algebra_C1
2D1X7_8,4.0,2D1X7,math_12_algebra_C1
2H2G1_1,4.0,2H2F3,math_12_geometry_C2
2H2G2_67,4.0,2H2F3,math_12_geometry_C2
2H2G2_65,4.0,2H2F3,math_12_geometry_C2
1D2X5_95,4.0,1D2X5,math_11_algebra_C2
1D2X5_96,4.0,1D2X5,math_11_algebra_C2
2D1G5_242,4.0,2D1X3,math_12_algebra_C1
2D1G5_241,4.0,2D1X5,math_12_algebra_C1
2D1G5_240,4.0,2D1X7,math_12_algebra_C1
1D2X5_97,4.0,1D2X5,math_11_algebra_C2
1D2X5_98,4.0,1D2X5,math_11_algebra_C2
1D2X5_99,4.0,1D2X5,math_11_algebra_C2
1D2X5_100,4.0,1D2X5,math_11_algebra_C2
1D2X5_101,4.0,1D2X5,math_11_algebra_C2
1D2X5_102,4.0,1D2X5,math_11_algebra_C2
1D2X5_103,4.0,1D2X5,math_11_algebra_C2
1D2X5_94,4.0,1D2X5,math_11_algebra_C2
2H2G1_33,4.0,2H1F5,math_12_geometry_C1
2H2G3_2,4.0,2H2F1,math_12_geometry_C2
2H2G2_49,4.0,2H2F3,math_12_geometry_C2
2H2G2_40,4.0,2H2F2,math_12_geometry_C2
2D1G5_289,4.0,2D1X6,math_12_algebra_C1
2D1G5_271,4.0,2D1X5,math_12_algebra_C1
2D1G5_247,4.0,2D1X4,math_12_algebra_C1
2D1G5_246,4.0,2D1X6,math_12_algebra_C1
2D1G5_232,4.0,2D1X7,math_12_algebra_C1
2D1G5_228,4.0,2D1X1,math_12_algebra_C1
2D1G5_219,4.0,2D1X5,math_12_algebra_C1
2D1G5_215,4.0,2D1X6,math_12_algebra_C1
2H2G2_14,4.0,2H2F3,math_12_geometry_C2
2H2G1_38,4.0,2H2F2,math_12_geometry_C2
1D2X5_93,4.0,1D2X5,math_11_algebra_C2
2H2G1_15,4.0,2H2F2,math_12_geometry_C2
2H2G1_19,4.0,2H2F1,math_12_geometry_C2
2H2G2_63,4.0,2H2F3,math_12_geometry_C2
2H2G2_36,4.0,2H2F3,math_12_geometry_C2
2H2G2_35,4.0,2H2F3,math_12_geometry_C2
2H2G2_25,4.0,2H2F3,math_12_geometry_C2
2H2G2_12,4.0,2H2F3,math_12_geometry_C2
2H2G2_8,4.0,2H2F3,math_12_geometry_C2
2H2G2_3,4.0,2H2F2,math_12_geometry_C2
2H2G1_37,4.0,2H2F3,math_12_geometry_C2
2H2G1_12,4.0,2H2F2,math_12_geometry_C2
2H2G1_7,4.0,2H2F2,math_12_geometry_C2
2H2G1_10,4.0,2H2F2,math_12_geometry_C2
2H2G1_27,4.0,2H2F2,math_12_geometry_C2
2H2G1_30,4.0,2H2F1,math_12_geometry_C2
2H2G2_7,4.0,2H2F3,math_12_geometry_C2
2H2G2_11,4.0,2H2F3,math_12_geometry_C2
2H2G2_13,4.0,2H2F3,math_12_geometry_C2
2H2G2_81,4.0,2H2F3,math_12_geometry_C2
1D2X5_90,4.0,1D2X5,math_11_algebra_C2
1D2X5_91,4.0,1D2X5,math_11_algebra_C2
1D2X5_92,4.0,1D2X5,math_11_algebra_C2
2H2G2_80,4.0,2H2F3,math_12_geometry_C2
2H2G2_73,4.0,2H2F3,math_12_geometry_C2
2H2G2_58,4.0,2H2F3,math_12_geometry_C2
2H2G1_53,4.0,2H2F1,math_12_geometry_C2
2H2G1_51,4.0,2H2F2,math_12_geometry_C2
2H2G1_50,4.0,2H2F2,math_12_geometry_C2
2H2G1_25,4.0,2H2F1,math_12_geometry_C2
2D1G5_302,4.0,2D1X6,math_12_algebra_C1
1D4X2_77,4.0,1D4X2,math_11_algebra_C4
2D1G5_270,4.0,2D1X7,math_12_algebra_C1
2D1G5_249,4.0,2D1X7,math_12_algebra_C1
2D1G5_186,4.0,2D1X6,math_12_algebra_C1
2D1G5_173,4.0,2D1X7,math_12_algebra_C1
HK2_21_48,4.0,2H3F1,math_12_geometry_C3
2D1G5_149,4.0,2D1X6,math_12_algebra_C1
2D1G5_148,4.0,2D1X3,math_12_algebra_C1
2D1G5_133,4.0,2D1X5,math_12_algebra_C1
2D1G5_127,4.0,2D1X7,math_12_algebra_C1
2D1G5_123,4.0,2D1X5,math_12_algebra_C1
2D1G5_109,4.0,2D1X6,math_12_algebra_C1
2D1G5_101,4.0,2D1X6,math_12_algebra_C1
2D1G5_99,4.0,2D1X3,math_12_algebra_C1
2D1G5_85,4.0,2D1X6,math_12_algebra_C1
2D1G5_189,4.0,2D1X7,math_12_algebra_C1
2D1G5_77,4.0,2D1X6,math_12_algebra_C1
2D1G5_95,4.0,2D1X6,math_12_algebra_C1
2D1G5_93,4.0,2D1X7,math_12_algebra_C1
2D1G5_86,4.0,2D1X6,math_12_algebra_C1
2D1G5_195,4.0,2D1X2,math_12_algebra_C1
2D1G5_119,4.0,2D1X7,math_12_algebra_C1
2D1G5_108,4.0,2D1X6,math_12_algebra_C1
2D1G5_104,4.0,2D1X6,math_12_algebra_C1
2D1G5_89,4.0,2D1X6,math_12_algebra_C1
2D1G5_57,4.0,2D1X6,math_12_algebra_C1
2D1G5_152,4.0,2D1X6,math_12_algebra_C1
2D1G5_147,4.0,2D1X7,math_12_algebra_C1
2D1G5_131,4.0,2D1X6,math_12_algebra_C1
2D1G5_192,4.0,2D1X6,math_12_algebra_C1
2D1G5_130,4.0,2D1X5,math_12_algebra_C1
2D1G5_207,4.0,2D1X6,math_12_algebra_C1
2D1G5_236,4.0,2D1X5,math_12_algebra_C1
1D3X4_39,4.0,1D3X4,math_11_algebra_C3
1D3X4_38,4.0,1D3X4,math_11_algebra_C3
1D3X4_37,4.0,1D3X4,math_11_algebra_C3
1D3X4_36,4.0,1D3X4,math_11_algebra_C3
2H2G2_82,4.0,2H3F7,math_12_geometry_C3
2H2G2_69,4.0,2H2F3,math_12_geometry_C2
2D1G5_291,4.0,2D1X5,math_12_algebra_C1
2D1G5_290,4.0,2D1X6,math_12_algebra_C1
2D1G5_267,4.0,2D1X6,math_12_algebra_C1
2D1G5_260,4.0,2D1X6,math_12_algebra_C1
2D1G5_226,4.0,2D3X3,math_12_algebra_C3
2H2G2_43,4.0,2H2F3,math_12_geometry_C2
2D1G5_235,4.0,2D1X7,math_12_algebra_C1
1H3X1_50,4.0,1H3X1,math_11_geometry_C3
2H2G2_18,4.0,2H2F3,math_12_geometry_C2
2H2G1_43,4.0,2H2F3,math_12_geometry_C2
2H2G1_40,4.0,2H2F3,math_12_geometry_C2
2H2G1_36,4.0,2H2F2,math_12_geometry_C2
2H2G1_23,4.0,2H2F1,math_12_geometry_C2
2H2G1_16,4.0,2H2F2,math_12_geometry_C2
2D1G5_304,4.0,2D1X1,math_12_algebra_C1
2D1G5_295,4.0,2D1X6,math_12_algebra_C1
2D1G5_281,4.0,2D1X6,math_12_algebra_C1
2D1G5_277,4.0,2D1X7,math_12_algebra_C1
2D1G5_273,4.0,2D1X7,math_12_algebra_C1
2D1G5_245,4.0,2D1X6,math_12_algebra_C1
2H2G2_30,4.0,2H2F3,math_12_geometry_C2
2D1G5_206,4.0,2D1X1,math_12_algebra_C1
2D1G5_117,4.0,2D1X5,math_12_algebra_C1
2D1G5_98,4.0,2D1X6,math_12_algebra_C1
2D1G5_157,4.0,2D1X5,math_12_algebra_C1
2D1G5_113,4.0,2D1X5,math_12_algebra_C1
2D1G5_90,4.0,2D1X7,math_12_algebra_C1
2D1G5_71,4.0,2D1X6,math_12_algebra_C1
2D1G5_70,4.0,2D1X7,math_12_algebra_C1
2D1G5_179,4.0,2D1X6,math_12_algebra_C1
2D1G5_170,4.0,2D3X3,math_12_algebra_C3
2D1G5_165,4.0,2D1X7,math_12_algebra_C1
2D1G5_142,4.0,2D1X1,math_12_algebra_C1
2D1G5_78,4.0,1D1X3,math_11_algebra_C1
2D1G5_68,4.0,2D1X6,math_12_algebra_C1
2D1G5_63,4.0,2D1X6,math_12_algebra_C1
2D1G5_167,4.0,2D1X5,math_12_algebra_C1
2D1G5_187,4.0,2D1X6,math_12_algebra_C1
2D1G5_178,4.0,2D1X3,math_12_algebra_C1
2D1G5_159,4.0,2D1X1,math_12_algebra_C1
2D1G5_158,4.0,2D1X6,math_12_algebra_C1
2D1G5_150,4.0,2D1X6,math_12_algebra_C1
2D1G5_146,4.0,2D1X6,math_12_algebra_C1
2D1G5_144,4.0,2D1X7,math_12_algebra_C1
2D1G5_120,4.0,2D1X5,math_12_algebra_C1
2D1G5_69,4.0,2D1X6,math_12_algebra_C1
2D1G5_60,4.0,2D1X5,math_12_algebra_C1
2D1G5_184,4.0,2D1X6,math_12_algebra_C1
2D1G5_155,4.0,2D1X6,math_12_algebra_C1
2D1G5_145,4.0,2D1X7,math_12_algebra_C1
2D1G5_181,4.0,2D1X1,math_12_algebra_C1
2D1G5_106,4.0,2D1X5,math_12_algebra_C1
2D1G5_174,4.0,2D1X6,math_12_algebra_C1
2D1G5_56,4.0,2D1X2,math_12_algebra_C1
2D1G5_88,4.0,2D1X5,math_12_algebra_C1
2D1G5_65,4.0,2D1X6,math_12_algebra_C1
2D1G5_54,4.0,2D1X6,math_12_algebra_C1
2D1G5_194,4.0,2D1X6,math_12_algebra_C1
2D1G5_190,4.0,2D1X6,math_12_algebra_C1
2D1G5_185,4.0,2D1X6,math_12_algebra_C1
2D1G5_161,4.0,2D1X6,math_12_algebra_C1
2D1G5_151,4.0,2D1X2,math_12_algebra_C1
2D1G5_116,4.0,2D1X3,math_12_algebra_C1
2D1G5_112,4.0,2D1X6,math_12_algebra_C1
2D1G5_111,4.0,2D1X1,math_12_algebra_C1
2D1G5_84,4.0,2D1X5,math_12_algebra_C1
2D1G5_191,4.0,2D1X2,math_12_algebra_C1
2D1G5_182,4.0,2D1X5,math_12_algebra_C1
2D1G5_156,4.0,2D1X4,math_12_algebra_C1
2D1G5_66,4.0,2D1X6,math_12_algebra_C1
2D1G5_188,4.0,2D1X7,math_12_algebra_C1
2D1G5_177,4.0,2D1X7,math_12_algebra_C1
2D1G5_172,4.0,2D1X6,math_12_algebra_C1
2D1G5_137,4.0,2D1X2,math_12_algebra_C1
2D1G5_134,4.0,2D1X6,math_12_algebra_C1
2D1G5_129,4.0,2D1X6,math_12_algebra_C1
2D1G5_114,4.0,2D1X6,math_12_algebra_C1
2D1G5_107,4.0,2D1X6,math_12_algebra_C1
2D1G5_59,4.0,2D1X6,math_12_algebra_C1
2D1G5_58,4.0,2D1X5,math_12_algebra_C1
2D1G5_169,4.0,2D1X5,math_12_algebra_C1
2D1G5_234,4.0,2D1X6,math_12_algebra_C1
2D1G5_237,4.0,2D1X7,math_12_algebra_C1
2D1G5_252,4.0,2D1X5,math_12_algebra_C1
2H3G3_61,4.0,2H3F7,math_12_geometry_C3
2H3G3_66,4.0,2H3F2,math_12_geometry_C3
2H3G3_67,4.0,2H3F3,math_12_geometry_C3
2H3G3_100,4.0,2H3F4,math_12_geometry_C3
2H3G3_33,4.0,2H3F4,math_12_geometry_C3
2H3G3_107,4.0,2H3F2,math_12_geometry_C3
2H3G3_157,4.0,2H3F3,math_12_geometry_C3
2H3G3_166,4.0,2H3F2,math_12_geometry_C3
2H3G3_58,4.0,2H3F2,math_12_geometry_C3
2H3G3_130,4.0,2H3F9,math_12_geometry_C3
2H3G3_149,4.0,2H3F9,math_12_geometry_C3
2H3G3_150,4.0,2H3F3,math_12_geometry_C3
2H3G3_27,4.0,2H3F2,math_12_geometry_C3
2H3G3_34,4.0,2H3F7,math_12_geometry_C3
2H3G3_20,4.0,2H3F7,math_12_geometry_C3
2H3G3_78,4.0,2H3F4,math_12_geometry_C3
2H3G3_87,4.0,2H3F2,math_12_geometry_C3
2H3G3_91,4.0,2H3F9,math_12_geometry_C3
2H3G3_115,4.0,2H3F7,math_12_geometry_C3
2H3G3_129,4.0,2H3F7,math_12_geometry_C3
2H3G3_169,4.0,2H3F3,math_12_geometry_C3
2H3G3_131,4.0,2H3F9,math_12_geometry_C3
2H3G3_148,4.0,2H3F9,math_12_geometry_C3
2H3G3_14,4.0,2H3F4,math_12_geometry_C3
2H3G3_46,4.0,2H3F9,math_12_geometry_C3
2H3G3_74,4.0,2H3F4,math_12_geometry_C3
2H3G3_168,4.0,2H3F9,math_12_geometry_C3
2H3G3_97,4.0,2H3F2,math_12_geometry_C3
2H3G3_137,4.0,2H3F4,math_12_geometry_C3
2H3G3_30,4.0,2H3F9,math_12_geometry_C3
2D1G5_243,4.0,2D1X6,math_12_algebra_C1
2D1G5_199,4.0,2D1X7,math_12_algebra_C1
2H3G3_12,4.0,2H3F4,math_12_geometry_C3
2H3G3_44,4.0,2H3F9,math_12_geometry_C3
2H3G3_55,4.0,2H3F3,math_12_geometry_C3
2H3G3_86,4.0,2H3F7,math_12_geometry_C3
2H3G3_90,4.0,2H3F9,math_12_geometry_C3
2H3G3_93,4.0,2H3F9,math_12_geometry_C3
2H3G3_108,4.0,2H3F9,math_12_geometry_C3
2H3G3_153,4.0,2H3F3,math_12_geometry_C3
2H3G3_154,4.0,2H3F9,math_12_geometry_C3
2H3G3_36,4.0,2H3F3,math_12_geometry_C3
2H3G3_126,4.0,2H3F1,math_12_geometry_C3
2H3G3_73,4.0,2H3F6,math_12_geometry_C3
2H3G3_121,4.0,2H3F3,math_12_geometry_C3
2H3G3_41,4.0,2H3F7,math_12_geometry_C3
2H3G3_60,4.0,2H3F4,math_12_geometry_C3
2H3G3_143,4.0,2H3F9,math_12_geometry_C3
2H3G3_152,4.0,2H3F9,math_12_geometry_C3
2H3G3_65,4.0,2H3F7,math_12_geometry_C3
2H3G3_110,4.0,2H3F3,math_12_geometry_C3
2H3G3_142,4.0,2H3F3,math_12_geometry_C3
2H3G3_155,4.0,2H3F3,math_12_geometry_C3
2H3G3_163,4.0,2H3F3,math_12_geometry_C3
2H3G3_165,4.0,2H3F3,math_12_geometry_C3
2H3G3_167,4.0,2H3F9,math_12_geometry_C3
2H3G3_83,4.0,2H3F9,math_12_geometry_C3
2H3G3_123,4.0,2H3F9,math_12_geometry_C3
2H3G3_159,4.0,2H3F3,math_12_geometry_C3
2H3G3_103,4.0,2H3F6,math_12_geometry_C3
2H2G2_74,4.0,2H2F3,math_12_geometry_C2
2H2G2_53,4.0,2H3F7,math_12_geometry_C3
2H2G2_22,4.0,2H2F3,math_12_geometry_C2
2H2G2_19,4.0,2H2F1,math_12_geometry_C2
2H2G2_16,4.0,2H2F1,math_12_geometry_C2
2H2G2_6,4.0,2H2F3,math_12_geometry_C2
2D1G5_284,4.0,2D1X6,math_12_algebra_C1
2D1G5_244,4.0,2D1X3,math_12_algebra_C1
2D1G5_229,4.0,2D1X3,math_12_algebra_C1
2H3G3_179,4.0,2H3F7,math_12_geometry_C3
2D1G5_223,4.0,2D1X1,math_12_algebra_C1
2H3G3_180,4.0,2H3F2,math_12_geometry_C3
2H3G3_178,4.0,2H3F3,math_12_geometry_C3
2H3G3_183,4.0,2H3F3,math_12_geometry_C3
2H2G1_47,4.0,2H2F1,math_12_geometry_C2
2H2G1_39,4.0,2H2F2,math_12_geometry_C2
2H2G2_1,4.0,2H2F2,math_12_geometry_C2
2H2G2_20,4.0,2H2F3,math_12_geometry_C2
2H2G2_64,4.0,2H2F3,math_12_geometry_C2
1D3X4_20,4.0,1D3X4,math_11_algebra_C3
1H3X2_70,4.0,1H3X2,math_11_geometry_C3
1H3X2_71,4.0,1H3X2,math_11_geometry_C3
1H3X2_75,4.0,1H3X2,math_11_geometry_C3
1H3X2_86,4.0,1H3X2,math_11_geometry_C3
2D1G5_301,4.0,2D1X5,math_12_algebra_C1
2D1G5_259,4.0,2D1X3,math_12_algebra_C1
2H2G1_52,4.0,2H2F1,math_12_geometry_C2
2H2G1_54,4.0,2H2F1,math_12_geometry_C2
2H2G1_18,4.0,2H2F2,math_12_geometry_C2
2H2G1_17,4.0,2H2F1,math_12_geometry_C2
